smiles,pic50
O=C(Cc1cncc2ccccc12)N1CCCC2(CCC2)CC1,5.79
O=C(Cc1cncc2ccccc12)N1CCCC2(CCCC2)C1,4.98
O=C(Cc1cncc2ccccc12)N1CCCCC1,4.22
O=C(Cc1cncc2ccccc12)N1CCCCCC1,4.74
O=C(Cc1cncc2ccccc12)N1CCCCCC[C@H]1c1ccccc1,5.27
O=C(Cc1cncc2ccccc12)N1CCCCC[C@H]1Cc1cccs1,4.85
O=C(Cc1cncc2ccccc12)N1CCCCCc2ccccc2C1,5.79
O=C(Cc1cncc2ccccc12)N1CCCC[C@H](c2ccccc2)C1,4.78
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1C1CCC1,4.76
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1C1CCCC1,5.34
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1CC(F)(F)F,4.32
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1CCc1ccccc1,4.67
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1Cc1ccccc1,4.51
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1[C@H]1CCCO1,4.276666666666666
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1c(F)cccc1F,6.02
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1cc(Cl)ccc1F,6.3
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1cc[nH]n1,4.38
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(Cl)cc1,5.19
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(Cl)cc1F,4.96
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(F)c(Cl)c1,5.58
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(F)cc1F,5.26
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(F)cn1,5.09
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1cccc(F)c1,5.85
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccccc1,5.11
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccccc1F,5.19
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccncn1,5.08
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccon1,4.7
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1cncs1,4.49
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1cscn1,5.11
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1nc2ccccc2o1,4.58
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1nc2ccccc2s1,4.45
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1nccs1,4.55
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ncon1,4.37
O=C(Cc1cncc2ccccc12)N1CCCCc2ccccc2C1,5.24
O=C(Cc1cncc2ccccc12)N1CCCN2c3ccccc3C[C@H]2C1,4.84
O=C(Cc1cncc2ccccc12)N1CCCSC[C@H]1C(F)(F)F,4.36
O=C(Cc1cncc2ccccc12)N1CCCSC[C@H]1C1CC1,4.22
O=C(Cc1cncc2ccccc12)N1CCC[C@@H](C(F)(F)F)C1,4.74
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C(F)(F)F)C1,5.43
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C(F)(F)F)CC1,6.33
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C2CCC2)C1,5.17
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C2CCC2)CC1,5.48
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C2CCCC2)C1,5.215
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C2CCOCC2)C1,4.34
O=C(Cc1cncc2ccccc12)N1CCC[C@H](CC(F)(F)F)C1,4.99
O=C(Cc1cncc2ccccc12)N1CCC[C@H](CC2CC2)C1,4.82
O=C(Cc1cncc2ccccc12)N1CCC[C@H](CCC(F)(F)F)C1,4.76
O=C(Cc1cncc2ccccc12)N1CCC[C@H](CCF)C1,4.76
O=C(Cc1cncc2ccccc12)N1CCC[C@H](CCO)C1,4.1
O=C(Cc1cncc2ccccc12)N1CCC[C@H](CF)C1,4.53
O=C(Cc1cncc2ccccc12)N1CCC[C@H](C[C@H]2CCOC2)C1,4.33
O=C(Cc1cncc2ccccc12)N1CCC[C@H](Oc2ccccc2)C1,4.27
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2c[nH]c3ccccc23)C1,4.57
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2cccc(F)c2)C1,5.1
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2ccccc2)C1,4.74
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2ccon2)C1,4.47
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2cnco2)C1,4.06
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2ncco2)C1,4.12
O=C(Cc1cncc2ccccc12)N1CCC[C@H](c2nccs2)C1,4.33
O=C(Cc1cncc2ccccc12)N1CCC[C@H](n2cccn2)C1,4.2
O=C(Cc1cncc2ccccc12)N1CCC[C@H](n2ccnc2)C1,4.21
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1C1CCCC1,5.59
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1C1CCCCCC1,5.01
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1C=Cc1cccs1,4.88
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CC1CC1,4.88
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CC1CCC1,5.15
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CC1CCCCC1,5.05
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CCCn1cccn1,4.15
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CCc1ccccc1,4.83
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1CN1CCC(F)(F)CC1,4.47
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1Cc1ccc(F)cc1,4.65
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1Cc1ccc(F)cc1F,4.65
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1Cc1ccccn1,4.11
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1Cc1cccs1,4.86
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1c(Cl)cccc1Cl,4.38
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1c(F)ccc(Cl)c1F,5.38
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1cc(C2CC2)on1,4.51
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1cc(F)cc(F)c1,5.73
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1cc2ccccc2s1,4.56
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1ccc(Cl)cc1,4.68
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1cccc(F)c1,5.77
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1cccc(F)c1F,5.046666666666667
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1ccccc1,4.99
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1ccccn1,4.24
O=C(Cc1cncc2ccccc12)N1CCC[C@H]1c1cnc2ccccc2c1,4.01
O=C(Cc1cncc2ccccc12)N1CCC[C@H]2CCC(F)(F)C[C@H]21,4.46
O=C(Cc1cncc2ccccc12)N1CCC[C@H]2CCCC[C@@H]21,5.18
O=C(Cc1cncc2ccccc12)N1CCC[C@H]2CCCC[C@H]21,4.91
O=C(Cc1cncc2ccccc12)N1CCC[C@](F)(c2ccccc2)C1,4.55
O=C(Cc1cncc2ccccc12)N1CCC[C@]2(C1)OC[C@H]1C[C@H]12,4.02
O=C(Cc1cncc2ccccc12)N1CCC[C@]2(C=Cc3ccccc3O2)C1,4.17
O=C(Cc1cncc2ccccc12)N1CCCc2ccccc21,4.68
O=C(Cc1cncc2ccccc12)N1CCCc2ccccc2CC1,5.01
O=C(Cc1cncc2ccccc12)N1CCCc2sccc2C1,5.84
O=C(Cc1cncc2ccccc12)N1CCCn2cccc2C1,4.51
O=C(Cc1cncc2ccccc12)N1CCCn2nccc2C1,4.11
O=C(Cc1cncc2ccccc12)N1CCN(Cc2ccccc2)C[C@H]1C1CC1,4.51
O=C(Cc1cncc2ccccc12)N1CCN(Cc2ccccc2)C[C@H]1c1ccccc1,5.15
O=C(Cc1cncc2ccccc12)N1CCN(c2cccnc2)CC1,4.04
O=C(Cc1cncc2ccccc12)N1CCOC[C@H]1c1cccs1,4.53
O=C(Cc1cncc2ccccc12)N1CCOC[C@H]1c1nc2ccccc2s1,4.01
O=C(Cc1cncc2ccccc12)N1CCO[C@H](c2ccsc2)C1,4.56
O=C(Cc1cncc2ccccc12)N1CCSC[C@H]1C1CCC1,4.61
O=C(Cc1cncc2ccccc12)N1CCSC[C@H]1c1ccccc1,4.94
O=C(Cc1cncc2ccccc12)N1CCSC[C@H]1c1cccs1,5.27
O=C(Cc1cncc2ccccc12)N1CCS[C@H](c2ccccc2)C1,4.81
O=C(Cc1cncc2ccccc12)N1CC[C@@H](Oc2ccc(F)cc2)C1,4.46
O=C(Cc1cncc2ccccc12)N1CC[C@@H]2CCCC[C@@H]2C1,5.82
O=C(Cc1cncc2ccccc12)N1CC[C@@H]2CCCC[C@H]2C1,6.09
O=C(Cc1cncc2ccccc12)N1CC[C@H](C2(c3ccccc3)CC2)C1,4.95
O=C(Cc1cncc2ccccc12)N1CC[C@H](C2CCC(F)(F)CC2)C1,4.42
O=C(Cc1cncc2ccccc12)N1CC[C@H](C2CCCCC2)C1,5.26
O=C(Cc1cncc2ccccc12)N1CC[C@H](CC2CCC2)C1,5.03
O=C(Cc1cncc2ccccc12)N1CC[C@H](COc2ccccc2)C1,4.1
O=C(Cc1cncc2ccccc12)N1CC[C@H](Cc2ccc(C(F)F)cc2)C1,4.18
O=C(Cc1cncc2ccccc12)N1CC[C@H](Cc2ccc(F)c(F)c2)C1,4.71
O=C(Cc1cncc2ccccc12)N1CC[C@H](Cc2ccc(O)cc2)C1,4.06
O=C(Cc1cncc2ccccc12)N1CC[C@H](Cc2cccc(Cl)c2)C1,4.98
O=C(Cc1cncc2ccccc12)N1CC[C@H](Cc2ccccn2)C1,4.15
O=C(Cc1cncc2ccccc12)N1CC[C@H](N2CCCCC2)C1,4.08
O=C(Cc1cncc2ccccc12)N1CC[C@H](OC(F)(F)F)C1,5.596666666666667
O=C(Cc1cncc2ccccc12)N1CC[C@H](Oc2cccc(F)c2)C1,4.86
O=C(Cc1cncc2ccccc12)N1CC[C@H](Oc2ccccc2)C1,4.26
O=C(Cc1cncc2ccccc12)N1CC[C@H](S(=O)(=O)C(F)F)C1,4.63
O=C(Cc1cncc2ccccc12)N1CC[C@H](Sc2cccc(Cl)c2)C1,4.53
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2ccc(Cl)cc2)C1,4.25
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2ccc(O)cc2)C1,4.55
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2cccc(Cl)c2)C1,5.04
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2cccc(F)c2)C1,5.126666666666667
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2ccccc2)C1,4.69
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2ccccc2F)C1,4.84
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2cccnc2)C1,4.1
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2cccs2)C1,5.11
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2ncco2)C1,4.02
O=C(Cc1cncc2ccccc12)N1CC[C@H](c2nccs2)C1,4.29
O=C(Cc1cncc2ccccc12)N1CC[C@H]1CC1CCCC1,4.92
O=C(Cc1cncc2ccccc12)N1CC[C@H]1Cc1ccccc1,4.74
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCC(F)(F)C[C@H]2C1,5.886666666666667
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCCC[C@H]21,4.5
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCCC[C@H]2CC1,5.88
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCC[C@H]1C2,4.97
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCC[C@H]21,4.21
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCC[C@H]2C1,5.67
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CCO[C@H]2C1,4.23
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CC[C@H]1C2,4.67
O=C(Cc1cncc2ccccc12)N1CC[C@H]2CC[C@H]2C1,4.99
O=C(Cc1cncc2ccccc12)N1CC[C@H]2COC[C@H]1C2,4.14
O=C(Cc1cncc2ccccc12)N1CC[C@H]2COC[C@H]2C1,4.28
O=C(Cc1cncc2ccccc12)N1CC[C@H]2C[C@@H]1C2,4.39
O=C(Cc1cncc2ccccc12)N1CC[C@H]2C[C@H](O)C[C@H]2C1,4.16
O=C(Cc1cncc2ccccc12)N1CC[C@H]2C[C@H]2C1,4.55
O=C(Cc1cncc2ccccc12)N1CC[C@H]2[C@H](F)[C@H]2C1,5.2
O=C(Cc1cncc2ccccc12)N1CC[C@](F)(c2cccc(C(F)(F)F)c2)C1,4.38
O=C(Cc1cncc2ccccc12)N1CC[C@](F)(c2cccc(Cl)c2)C1,4.78
O=C(Cc1cncc2ccccc12)N1CC[C@](F)(c2ccccc2)C1,4.73
O=C(Cc1cncc2ccccc12)N1CC[C@](c2ccccc2)(C(F)(F)F)C1,4.75
O=C(Cc1cncc2ccccc12)N1CC[C@]2(CC(C(F)F)=NO2)C1,4.62
O=C(Cc1cncc2ccccc12)N1CC[C@]2(CC=CCO2)C1,5.22
O=C(Cc1cncc2ccccc12)N1CC[C@]2(CCCc3ccccc32)C1,5.383333333333333
O=C(Cc1cncc2ccccc12)N1CCc2[nH]cnc2C1,4.83
O=C(Cc1cncc2ccccc12)N1CCc2c(Cl)cccc2C1,6.39
O=C(Cc1cncc2ccccc12)N1CCc2ccc(Cl)cc2CC1,5.43
O=C(Cc1cncc2ccccc12)N1CCc2nc(C(F)(F)F)ccc2C1,4.13
O=C(Cc1cncc2ccccc12)N1CCc2ncc(C(F)(F)F)cc2C1,4.4
O=C(Cc1cncc2ccccc12)N1CCc2ncc(Cl)cc2C1,4.48
O=C(Cc1cncc2ccccc12)N1CCc2ncccc2C1,4.26
O=C(Cc1cncc2ccccc12)N1CCc2nocc2C1,5.49
O=C(Cc1cncc2ccccc12)N1CCc2sccc2C1,6.27
O=C(Cc1cncc2ccccc12)N1CCc2sccc2C12CCC2,7.14
O=C(Cc1cncc2ccccc12)N1CCc2sccc2[C@H]1C1CC1,6.18
O=C(Cc1cncc2ccccc12)N1CCc2sccc2[C@H]1c1ccccc1,6.513333333333333
O=C(Cc1cncc2ccccc12)N1CCc2scnc2C1,5.92
O=C(Cc1cncc2ccccc12)N1CCc2scnc2C12CCC2,6.75
O=C(Cc1cncc2ccccc12)N1CCn2nccc2C1,4.16
O=C(Cc1cncc2ccccc12)N1C[C@@H](c2ccc(F)cc2)O[C@@H](c2ccccc2)C1,4.17
O=C(Cc1cncc2ccccc12)N1C[C@@H]2CS(=O)(=O)C[C@@H]2C1,4.63
O=C(Cc1cncc2ccccc12)N1C[C@@H]2C[C@H]1CN2c1ccccc1,4.14
O=C(Cc1cncc2ccccc12)N1C[C@@H]2[C@H](C1)[C@@H]2C(F)(F)F,4.3
O=C(Cc1cncc2ccccc12)N1C[C@@H]2[C@H](C1)[C@H]2C(F)(F)F,5.32
O=C(Cc1cncc2ccccc12)N1C[C@@H]2[C@H](C1)[C@H]2C(F)F,4.96
O=C(Cc1cncc2ccccc12)N1C[C@H](CF)C2(CCCC2)C1,5.43
O=C(Cc1cncc2ccccc12)N1C[C@H](F)C[C@H]1c1cccc(F)c1,5.58
O=C(Cc1cncc2ccccc12)N1C[C@H](F)C[C@H]1c1ccccc1,4.77
O=C(Cc1cncc2ccccc12)N1C[C@H](F)[C@H](c2ccccc2)C1,4.76
O=C(Cc1cncc2ccccc12)N1C[C@H](c2ccccc2)[C@H]2CCC[C@H]21,5.2
O=C(Cc1cncc2ccccc12)N1C[C@H]2C=C[C@H]1CC2,4.66
O=C(Cc1cncc2ccccc12)N1C[C@H]2CCCCCC[C@@H]2C1,5.895
O=C(Cc1cncc2ccccc12)N1C[C@H]2CCCCCC[C@H]2C1,5.87
O=C(Cc1cncc2ccccc12)N1C[C@H]2CCCS(=O)(=O)[C@H]2C1,4.04
O=C(Cc1cncc2ccccc12)N1C[C@H]2CC[C@H]2[C@H]1c1ccccc1,5.1499999999999995
O=C(Cc1cncc2ccccc12)N1C[C@H]2COC[C@@]2(c2ccccc2)C1,5.17
O=C(Cc1cncc2ccccc12)N1C[C@H]2C[C@@H]1[C@@H]1C[C@H]21,4.44
O=C(Cc1cncc2ccccc12)N1C[C@H]2C[C@H]2C1,4.19
O=C(Cc1cncc2ccccc12)N1C[C@H]2[C@@](c3ccccc3)(C1)CS2(=O)=O,4.75
O=C(Cc1cncc2ccccc12)N1Cc2cccc(F)c2Oc2ccccc21,5.26
O=C(Cc1cncc2ccccc12)N1Cc2ccccc2C[C@H]1c1ccccc1,5.49
O=C(Cc1cncc2ccccc12)N1Cc2ccccc2OCC12CC2,4.45
O=C(Cc1cncc2ccccc12)N1Cc2ccccc2[C@H](CC2CCCCC2)C1,4.77
O=C(Cc1cncc2ccccc12)N1Cc2ccccc2[C@H](c2ccccc2)C1,4.55
O=C(Cc1cncc2ccccc12)N1Cc2ccccc2[C@H](c2cccs2)C1,4.56
O=C(Cc1cncc2ccccc12)N1[C@@H]2CC=C[C@H]1CCC2,5.2
O=C(Cc1cncc2ccccc12)N1[C@H]2CC=C[C@H]1CCC2,5.24
O=C(Cc1cncc2ccccc12)N1[C@H]2CCC[C@H]1c1cn[nH]c1C2,4.82
O=C(Cc1cncc2ccccc12)N1[C@H]2CC[C@H]1CS(=O)(=O)C2,4.31
O=C(Cc1cncc2ccccc12)N1[C@H]2CC[C@H]1c1ncccc12,4.65
O=C(Cc1cncc2ccccc12)NCc1cccc(Cl)c1,5.25
O=C(Cc1cncc2ccccc12)Nc1ccccc1,4.0
O=C(NCCC(=O)N1CCCCC1)c1cncc2ccccc12,4.09
O=C(NCCOc1cc(Cl)ccn1)c1cncc2ccccc12,4.8
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cncc2ccccc12,4.91
O=C(NCCc1c[nH]c2ccc(F)cc12)c1cncc2ccccc12,4.82
O=C(NCCc1c[nH]c2ncc(Cl)cc12)c1cncc2ccccc12,4.32
O=C(NCCc1c[nH]c2ncc(F)cc12)c1cncc2ccccc12,4.42
O=C(NCc1c[nH]c2ccc(F)cc12)c1cncc2ccccc12,4.72
O=C(NCc1cc2c(nc1O)CCCC2)c1cncc2ccccc12,4.46
O=C(NCc1ccccn1)[C@H]1CN(C(=O)COS(=O)(=O)Nc2ccccc2)CCN1S(=O)(=O)c1ccsc1,4.75
O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,6.91
O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cncc3ccccc23)CCN1c1ccc(Cl)c(Cl)c1,7.89
O=C(NCc1nc2cc(Cl)ccc2s1)c1cncc2ccccc12,4.04
O=C(NCc1nc2ccccc2[nH]1)c1cncc2ccccc12,4.23
O=C(Nc1cncc2ccccc12)C(F)(F)c1cc(F)cc(F)c1,5.53
O=C(Nc1cncc2ccccc12)C(F)(F)c1ccc(F)c(F)c1,5.16
O=C(Nc1cncc2ccccc12)[C@H](CC(F)(F)F)c1cccc(F)c1,5.2
O=C(Nc1cncc2ccccc12)[C@H]1COc2ccc(F)cc21,5.46
O=C(O)CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1,5.01
O=C([C@H]1Cc2ccccc2CN1C(=O)Cc1cncc2ccccc12)N1CCCC1,4.61
O=C(c1cccs1)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.78
O=C(c1cncc2ccccc12)N1CCC(Cc2ccc(F)cc2)CC1,5.1
O=C1CC2(CCN(C(=O)Cc3cncc4ccccc34)CC2)CN1,4.16
O=C1CC[C@H](N2C(=O)c3ccc(N4CCN(c5ccc(NC(=O)CN6Cc7ccc(Cl)cc7[C@H](C(=O)Nc7cncc8ccccc78)C6)cc5)CC4)cc3C2=O)C(=O)N1,7.09
O=C1C[C@H](C(=O)Nc2cncc3ccccc23)c2ccccc2N1,4.65
O=C1C[C@H](Cc2ccccc2)C(=O)N1c1cncc2ccccc12,4.62
O=C1C[C@H](Cc2ccccc2)CN1c1cncc2ccccc12,4.91
O=C1C[C@H](Cc2ccccc2)NN1c1cncc2ccccc12,5.16
O=C1C[C@H](Cc2ccccc2Cl)CN1c1cncc2ccccc12,5.14
O=C1C[C@H]2CCN(C(=O)Cc3cncc4ccccc34)C[C@H]2N1,4.03
O=C1C[C@H]2COC[C@H](C1)N2C(=O)Cc1cncc2ccccc12,4.27
O=C1N(c2cncc3ccccc23)CCC[C@]12CCOc1ccc(Cl)cc12,6.53
O=C1NC[C@H]2CN(C(=O)Cc3cncc4ccccc34)CC[C@@H]12,4.06
O=C1N[C@@H](Cc2ccccc2)C(=O)N1c1cncc2ccccc12,4.4
O=C1N[C@@]2(CC[C@H](c3ccccc3)OC2)C(=O)N1c1cncc2ccccc12,5.2
O=C1N[C@H](CC2CC2)C(=O)N1c1cncc2ccccc12,4.31
O=C1N[C@H](Cc2ccccc2)C(=O)N1c1cncc2ccccc12,4.5
O=C1N[C@]2(CCOc3ccc(C(F)F)cc32)C(=O)N1c1cncc2ccccc12,5.44
O=C1N[C@]2(CCOc3ccc(CO)cc32)C(=O)N1c1cncc2ccccc12,4.87
O=C1N[C@]2(CCOc3ccccc32)C(=O)N1c1cncc2ccccc12,4.82
O=C1N[C@]2(CCOc3ccncc32)C(=O)N1c1cncc2ccccc12,4.27
O=C1N[C@]2(CC[C@H](c3ccccc3)OC2)C(=O)N1c1cncc2ccccc12,5.69
O=C1N[C@]2(C[C@@H](c3c(F)cccc3F)C2)C(=O)N1c1cncc2ccccc12,7.06
O=C1N[C@]2(C[C@@H](c3ccc(Cl)cc3)C2)C(=O)N1c1cncc2ccccc12,7.04
O=C1N[C@]2(C[C@@H](c3ccccc3)C2)C(=O)N1c1cncc2ccccc12,6.87
O=C1N[C@]2(C[C@@H](c3ccccc3Cl)C2)C(=O)N1c1cncc2ccccc12,7.84
O=C1N[C@]2(C[C@H](c3ccccc3)C2)C(=O)N1c1cncc2ccccc12,6.69
O=C1Nc2ccc(Cl)cc2[C@]12CCN(c1cncc3ccccc13)C2=O,5.245
O=C1[C@@H]2CCCCN2C(=O)N1c1cncc2ccccc12,4.19
O=C1[C@@H]2CN(Cc3ccccc3)CCN2C(=O)N1c1cncc2ccccc12,5.54
O=C1[C@H](c2ccc(Cl)c(Cl)c2)C[C@H](O)CN1c1cncc2ccccc12,5.47
O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1CNC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nccs1,8.09
O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1CNC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,7.56
O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1COC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ccncn1,7.59
O=C1c2ccc(Cl)cc2[C@@]2(CN1CCN1CC3(COC3)C1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncccn1,7.24
O=C1c2ccc(Cl)cc2[C@@]2(CN1CCN1CCOCC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncccn1,7.51
O=C1c2ccc(Cl)cc2[C@@]2(CN1CCNCC(F)(F)F)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncccn1,6.91
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnc(C(F)(F)F)o1,7.67
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnc(C(F)(F)F)s1,7.34
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnco1,8.18
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,8.24
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1ccnnc1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ccncn1,8.02
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1ccnnc1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,8.62
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1nnco1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ccncn1,7.13
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1nnco1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncncn1,7.3
O=c1c(-c2cccc(Cl)c2)cnc(S)n1-c1cncc2ccccc12,6.86
O=c1c(-c2cccc(Cl)c2)cncn1-c1cncc2ccccc12,5.78
